,office,node/3686157132,node/4449837691,way/1497789845,way/301859277,way/759987899,way/1125139659,node/746627029,way/298902402,way/60044139,node/13377797577,node/2061879185,node/10266409318,node/1112015371,node/2599542242,node/10792703614,way/1050768070,way/1173781965,way/1156068846,node/1092878580,node/13192600286,node/11401552485,node/2631338026,way/418665227,node/2905961116,node/2784089953,way/431072075,node/13457640691,way/471722581,node/12587586255,way/502841208,node/1511622328,node/2613719490,node/1998376334,node/11083618706,node/1998376340,node/4065359328,way/101974944,node/11794162206,way/332587893,way/667746336,node/10726315310,node/4912455161,node/6723530125,way/1163945142,way/753703519,way/283638701,node/4374935729,node/5602005239,way/1094224072,way/674299894,node/3777486881,node/622204540,way/473868951,node/3123215557,way/304004266,node/2304484464,node/1080996458,node/4769471534,node/10937770886,node/2636758535,node/1600767375,node/2606420203,node/3254987866,node/3895220847,node/11210080138,way/1131163538,node/2304484684,node/10011137809,way/326955764,node/12196594520,node/2529991306,node/2078116017,node/5586709673,node/2939048403,way/223128134,node/2951316219,way/681503955,way/568771392,node/4678874493,node/7341225608,node/12425250871,node/178821228,way/261806925,node/12144695461,node/184049470,node/10827905563,node/2651530874,way/511539213,node/4666017389,node/2621636923,node/902327015,node/363997548,node/1128664813,node/4610137789,node/6121549487,node/622204591,node/3523190952,way/170505341,node/674477959,node/26289763,node/327528975,node/614939487,node/4338377884,node/11269074158,node/5109205856,node/4077525244,node/3056287062,way/1454716354,node/3014835252,way/1139030278,node/5210751039,node/1762579478,node/1452885165,node/4769476622,node/1992854977,node/3974972557,way/997439163,node/12433858548,node/3113588327,node/4609504482,node/332074128,way/945061262,node/336262498,node/6566648095,node/627574779,node/302790436,way/585852861,node/2580708138,node/5884199085,node/3211789361,node/4921020221,node/4343081824,node/3770301444,way/1360293399,node/2182364515,way/293463784,node/10606501241,way/1360293417,node/13176973077,node/13904673940,node/4715569699,way/499614429,way/743710865,node/871073568,way/376470743,node/262353392,node/2551116095,node/2606625338,node/2134285281,node/5176377207,node/9540446866,node/4394136790,node/5830690815,way/994058707,node/3057780133,way/908382642,node/831025935,node/810206915,node/637776200,way/313495189,node/4734171440,node/299938277,node/529705675,node/6922982209,node/3876914565,way/1349747787,node/2068640057,node/1444943078,way/477207073,node/2648889791,way/1367403155,way/1330622520,node/292354225,node/8936265515,node/1312900851,way/442113937,node/470926455,way/441440085,node/7137691094,node/5799799202,node/12403420156,way/1003915685
way/499614429,23.195,56.512,43.460,39.654,37.755,37.128,40.049,37.075,38.888,35.279,31.902,28.304,36.496,36.521,38.631,39.341,44.097,34.908,30.795,30.558,38.303,36.588,32.708,34.698,34.742,35.509,27.177,25.869,33.525,24.354,30.016,30.523,24.792,25.717,22.298,25.134,28.791,30.203,27.086,32.480,22.897,17.230,28.035,26.901,21.201,19.281,17.082,15.392,17.482,22.872,15.401,16.408,15.832,15.365,13.827,26.198,14.350,13.120,13.476,12.606,15.615,20.325,13.124,11.374,9.981,14.175,15.772,12.805,19.456,22.029,9.867,11.073,8.986,8.364,12.848,13.904,10.745,7.753,22.348,8.844,11.406,9.268,8.975,10.475,17.593,7.508,9.964,7.332,14.516,17.660,9.051,7.033,6.785,6.558,8.069,10.543,6.558,8.543,18.443,5.919,13.012,5.920,13.009,5.315,6.933,6.975,5.667,10.016,22.353,7.719,37.259,14.962,24.659,11.180,4.697,3.901,18.471,20.543,3.546,3.624,4.082,19.930,19.033,12.258,9.479,22.940,3.670,5.326,2.902,6.334,13.415,8.698,26.118,1.663,13.834,9.380,8.230,7.510,12.912,26.067,2.766,12.341,0.000,19.160,24.325,30.972,1.138,2.088,5.010,35.566,6.608,3.882,21.127,17.881,19.160,6.140,19.546,21.034,33.965,37.304,35.328,7.034,5.894,21.191,10.493,11.193,32.051,14.087,14.932,17.371,17.167,27.437,33.724,19.259,25.660,45.883,18.882,38.516,39.143,39.816,24.977,29.036,42.126
way/743710865,29.045,61.760,48.709,44.902,43.003,42.883,38.626,35.652,37.465,33.856,34.871,34.060,27.263,26.116,25.485,25.684,30.440,26.673,27.519,27.399,24.646,23.442,24.633,21.552,21.085,21.012,25.872,30.951,19.866,30.284,21.153,18.878,25.878,39.391,28.405,38.808,24.501,18.132,40.761,19.010,36.572,24.549,23.746,22.611,26.334,32.956,27.919,22.710,23.187,20.160,30.218,20.516,17.894,19.007,27.514,37.097,20.055,25.292,19.181,23.936,17.801,19.960,18.829,23.947,18.983,25.074,26.671,18.511,30.355,9.691,18.329,21.376,19.221,19.966,23.747,19.609,26.293,18.635,9.148,19.085,17.112,18.375,17.646,19.493,36.548,16.475,15.669,15.658,33.471,36.615,18.375,15.358,16.386,16.977,19.250,22.909,14.562,21.057,37.398,16.028,31.968,18.195,13.832,16.491,14.175,19.837,14.359,22.382,41.308,20.133,50.215,27.918,43.614,30.135,16.150,15.468,31.426,4.263,17.215,18.001,18.660,3.641,2.946,7.969,28.434,35.896,17.214,19.983,16.646,13.806,28.253,7.836,39.074,17.448,28.672,24.218,27.185,22.347,27.750,39.023,18.745,27.178,16.153,0.000,46.763,43.928,15.587,15.046,19.847,48.522,21.446,18.678,7.274,3.198,33.998,22.777,5.694,41.933,46.921,50.260,48.283,21.245,18.743,7.338,24.760,25.459,45.377,28.354,29.199,31.638,31.433,14.694,19.872,33.526,39.927,32.031,31.184,25.773,26.400,27.073,37.279,43.303,36.686
node/871073568,37.544,65.627,52.576,48.769,46.871,46.244,50.660,47.777,49.498,45.889,41.018,39.916,48.289,48.895,52.148,50.897,55.653,50.488,43.358,48.132,49.858,50.146,48.287,43.094,46.297,44.057,42.402,36.926,45.081,35.410,41.572,42.079,40.214,26.308,37.377,25.725,40.347,41.759,27.678,46.618,23.480,29.486,39.591,35.026,31.951,23.267,28.032,27.647,31.155,35.168,21.411,28.664,35.409,33.191,20.942,21.680,31.982,22.301,29.448,24.862,34.913,44.227,29.103,23.630,27.730,18.323,17.043,33.554,18.119,46.566,28.026,23.328,24.708,24.087,19.461,29.227,23.001,23.444,48.468,24.535,31.006,24.959,31.494,22.730,18.030,23.724,25.333,23.838,16.933,11.499,21.306,23.984,22.529,22.176,20.325,16.704,24.049,17.230,10.641,22.184,15.429,20.397,32.475,21.383,25.219,19.230,23.401,16.274,6.186,17.983,18.085,13.019,6.271,13.652,22.382,22.925,6.939,47.109,22.008,21.182,20.750,46.497,45.600,38.825,15.224,5.001,22.976,18.184,22.448,27.954,13.279,30.318,6.944,22.586,13.698,16.396,16.650,17.509,14.507,6.893,23.057,14.426,23.840,45.991,0.000,11.798,24.341,24.690,20.995,16.392,21.017,24.575,47.958,44.712,15.270,23.255,46.377,10.995,14.791,18.130,16.154,24.441,26.657,48.021,22.053,22.269,8.767,21.324,22.208,21.382,21.178,54.267,60.555,20.343,17.540,72.714,37.101,65.346,65.974,66.647,45.694,30.120,61.805
way/376470743,42.727,70.810,57.759,53.952,52.053,51.427,55.843,52.960,54.681,51.072,46.201,45.099,53.472,54.078,57.331,57.114,61.869,55.671,48.541,53.315,56.075,55.329,53.470,49.311,52.514,50.274,47.585,42.109,51.298,40.593,47.788,48.296,45.397,31.491,42.560,30.908,46.564,47.976,24.070,52.835,28.662,35.702,45.808,41.243,38.167,28.450,29.309,33.864,37.372,41.385,27.628,34.881,41.626,39.407,27.159,15.363,38.199,28.517,35.665,31.079,41.129,50.444,35.319,29.846,33.946,24.540,23.260,39.771,23.302,52.783,34.242,29.545,30.925,30.303,25.678,35.444,29.217,29.661,54.684,30.752,37.223,31.176,37.711,28.947,23.213,29.941,31.550,30.055,23.149,17.715,27.523,30.201,28.745,28.393,26.542,22.921,30.266,23.447,16.858,28.401,21.646,26.613,38.692,27.600,31.435,25.447,29.617,22.491,12.528,24.200,8.104,19.236,10.961,19.868,28.599,29.142,13.156,53.326,28.225,27.399,26.967,52.714,51.817,45.042,21.441,8.519,29.193,24.401,28.665,34.171,19.496,36.535,5.010,28.803,19.915,22.612,22.867,23.725,20.724,5.723,29.274,20.643,30.056,52.207,10.111,0.000,30.558,30.907,27.212,5.774,27.234,30.792,54.174,50.928,27.616,29.472,52.594,21.894,5.271,8.608,6.632,30.658,32.874,54.238,29.615,29.831,10.768,28.886,29.770,28.944,28.740,60.484,66.772,27.905,21.987,78.931,43.318,71.563,72.190,72.864,49.413,37.682,66.562
node/262353392,24.090,57.353,44.302,40.495,38.597,37.970,40.891,37.916,39.730,36.121,32.744,29.146,37.338,39.045,38.413,39.123,43.879,39.601,31.637,31.400,38.085,36.370,35.297,34.480,34.524,35.291,32.604,26.711,33.307,25.195,29.798,30.305,25.634,26.558,23.193,25.975,28.573,29.985,27.928,32.262,23.739,18.072,27.818,26.683,20.343,20.123,17.924,16.233,19.430,24.141,16.243,17.250,17.780,17.313,14.669,27.040,16.298,13.962,15.424,13.448,17.563,21.594,15.072,12.216,10.912,15.017,18.792,14.753,20.298,21.811,14.572,11.914,9.917,9.295,13.689,15.852,11.587,8.684,22.131,9.775,13.354,14.618,13.889,11.316,17.933,8.440,11.912,12.768,14.856,18.000,9.893,11.781,7.716,7.489,8.911,11.385,10.985,9.385,18.783,6.850,13.353,6.851,14.278,6.246,10.598,7.816,6.598,10.858,22.693,8.560,37.600,15.302,24.999,11.521,5.628,4.832,18.811,20.325,4.478,4.555,5.013,19.713,18.815,12.041,9.820,23.280,4.601,6.168,3.833,7.603,13.756,9.967,26.459,2.594,14.175,9.720,8.570,7.850,13.253,26.407,3.618,12.681,1.299,20.429,24.665,31.312,0.000,1.871,5.350,35.906,6.949,3.760,22.396,19.150,19.501,6.484,20.815,21.375,34.305,37.644,35.668,6.816,5.676,22.459,10.837,11.537,32.396,14.431,15.277,17.715,17.511,28.706,34.993,19.604,26.005,47.152,18.664,39.785,40.412,41.085,24.759,29.380,41.908
node/2551116095,22.734,59.034,45.983,42.176,40.277,39.650,37.948,34.974,36.787,33.178,34.424,30.826,34.395,37.689,37.057,37.767,42.523,38.245,28.878,36.137,36.729,35.014,33.942,33.124,33.168,33.935,31.248,24.122,31.951,23.611,28.442,28.950,24.483,28.096,21.837,27.513,27.217,28.629,29.466,30.906,25.277,19.435,26.462,25.327,18.987,21.661,19.462,17.597,18.074,22.785,17.781,15.402,16.424,15.957,16.207,28.578,14.942,15.500,14.068,14.986,16.207,20.238,13.716,13.754,13.869,16.555,18.948,13.398,21.836,20.455,13.216,13.452,14.107,10.079,15.227,14.496,13.125,9.468,20.775,13.972,11.998,13.262,12.533,12.854,18.089,7.561,10.556,11.412,15.012,18.156,11.431,10.425,6.837,7.378,10.449,12.923,9.629,10.923,18.939,5.971,13.509,7.612,12.922,6.434,9.242,9.354,5.719,12.396,22.849,10.098,37.756,15.459,25.155,11.677,4.144,3.953,18.967,18.969,4.637,5.339,5.797,18.357,17.459,10.685,9.976,23.436,3.499,8.041,3.992,6.247,13.912,8.611,26.615,3.380,14.331,9.877,8.726,8.006,13.409,26.563,4.404,12.838,2.085,19.073,24.821,31.468,1.246,0.000,5.507,36.062,7.105,3.654,21.040,17.794,19.657,6.640,19.459,21.531,34.461,37.800,35.824,6.972,5.832,21.104,10.993,11.693,32.552,14.587,15.433,17.871,17.667,27.350,33.638,19.760,26.161,45.796,18.821,38.428,39.056,39.729,24.916,29.536,42.064
node/2606625338,24.136,57.453,44.402,40.595,38.696,38.069,40.991,38.016,39.829,36.220,32.843,29.245,37.438,37.462,37.558,41.088,45.844,35.850,31.736,31.500,40.050,35.508,33.649,33.285,36.489,34.248,28.119,26.810,35.272,25.295,31.763,32.270,25.733,26.658,23.239,26.075,30.538,31.950,28.028,36.809,23.838,18.171,29.782,25.217,22.142,20.223,19.217,16.333,19.693,25.359,17.535,17.349,23.132,21.876,17.067,27.054,20.668,14.061,18.134,13.547,23.598,25.561,17.788,12.315,16.415,15.116,15.207,18.721,16.728,25.779,16.711,12.014,15.329,14.708,13.789,19.819,11.686,12.282,26.098,15.279,19.692,15.703,20.180,11.416,14.348,12.562,15.879,10.077,11.271,14.415,9.992,9.778,8.853,8.500,9.010,7.282,9.303,9.485,15.198,8.258,9.768,9.182,18.245,7.204,14.565,7.916,8.654,6.755,19.108,5.235,34.015,11.718,21.414,7.936,6.587,7.423,15.226,24.292,5.436,5.288,4.376,23.680,22.783,16.008,6.235,19.695,5.559,3.434,4.792,11.570,10.171,13.934,22.874,3.552,10.590,6.136,4.985,4.265,9.668,22.822,3.482,9.097,5.476,24.396,21.080,27.727,5.594,5.817,0.000,32.321,3.364,5.702,26.363,23.117,15.916,4.030,24.783,17.790,30.720,34.059,32.083,5.568,7.784,26.427,8.715,9.415,30.274,12.309,13.155,15.593,15.389,32.673,38.961,17.482,23.883,51.120,20.773,43.752,44.379,45.053,26.867,27.258,44.016
node/2134285281,47.215,75.298,62.247,58.440,56.541,55.914,60.330,57.447,59.169,55.560,50.688,49.587,57.960,58.565,61.818,61.601,66.357,60.159,53.028,57.803,60.563,59.817,57.958,53.799,57.002,54.762,52.073,46.596,55.785,45.081,52.276,52.784,49.885,35.979,47.047,35.396,51.051,52.463,28.557,57.322,33.150,40.190,50.296,45.730,42.655,32.938,33.797,38.352,41.859,45.872,32.116,39.368,46.113,43.895,31.647,19.850,42.687,33.005,40.153,35.566,45.617,54.931,39.807,34.334,38.434,29.028,27.748,44.258,27.790,57.271,38.730,34.033,35.413,34.791,30.166,39.932,33.705,34.148,59.172,35.239,41.711,35.664,42.199,33.435,27.701,34.428,36.038,34.543,27.637,22.203,32.011,34.688,33.233,32.880,31.029,27.409,34.754,27.935,21.345,32.888,26.134,31.101,43.180,32.088,35.923,29.935,34.105,26.978,17.015,28.688,8.863,23.723,15.449,24.356,33.087,33.630,17.643,57.814,32.713,31.886,31.455,57.202,56.305,49.530,25.928,13.007,33.681,28.889,33.153,38.658,23.983,41.022,9.498,33.290,24.402,27.100,27.354,28.213,25.211,10.211,33.761,25.131,34.544,56.695,14.599,4.620,35.045,35.395,31.699,0.000,31.722,35.280,58.662,55.416,30.109,33.960,57.081,26.382,5.371,4.069,3.722,35.145,37.362,58.725,32.482,32.698,13.636,31.753,32.637,31.811,31.607,64.972,71.260,30.773,24.854,83.418,47.806,76.050,76.678,77.351,53.901,40.549,71.050
node/5176377207,25.268,58.585,45.534,41.727,39.828,39.201,42.123,39.148,40.962,37.352,33.975,30.378,38.570,38.594,38.690,42.220,46.976,36.982,32.868,32.632,41.182,36.640,34.781,34.418,37.621,35.380,29.251,27.942,36.404,26.427,32.895,33.402,26.866,27.790,24.372,27.207,31.670,33.082,29.160,37.941,24.971,19.303,30.915,26.349,23.274,21.355,18.319,17.465,20.825,26.491,16.637,18.481,24.264,23.008,16.168,26.156,21.800,15.194,19.266,14.680,24.730,26.693,18.920,13.447,17.547,13.123,14.309,19.853,15.830,26.911,17.843,13.146,16.461,15.840,14.921,20.951,12.818,13.414,27.230,16.411,20.824,16.835,21.312,12.548,13.450,13.694,17.011,12.588,10.373,13.517,11.124,12.289,11.285,10.932,10.143,10.090,11.813,10.617,14.300,10.768,8.870,10.314,19.377,9.715,15.697,9.048,11.165,9.660,18.210,9.792,33.117,10.819,20.516,7.037,9.144,9.980,14.328,25.424,7.993,9.264,6.808,24.812,23.915,17.140,5.337,18.797,8.117,4.444,7.349,12.703,8.716,15.066,21.975,6.111,9.134,4.544,4.087,3.367,8.212,21.924,6.443,7.641,6.608,25.529,20.182,26.829,6.726,6.949,3.253,31.423,0.000,6.834,27.495,24.250,14.461,3.374,25.915,16.334,29.822,33.161,31.185,4.352,8.916,27.559,9.847,10.547,27.675,13.441,14.287,16.725,16.521,33.805,40.093,18.614,25.015,52.252,21.905,44.884,45.511,46.185,28.000,28.390,45.148
node/9540446866,23.407,56.724,43.672,39.865,37.967,37.340,40.261,37.286,39.100,35.491,32.114,28.516,36.708,36.733,39.765,40.475,45.231,35.120,31.007,30.770,39.437,37.722,32.919,35.832,35.876,36.643,27.389,26.081,34.659,24.565,31.150,31.657,25.004,25.928,22.510,25.345,29.925,31.337,27.298,33.614,23.109,17.442,29.169,28.035,21.412,19.493,17.294,15.603,18.963,25.493,15.613,16.620,19.132,18.665,14.039,26.410,17.650,13.332,16.776,12.818,18.915,22.946,16.424,11.586,10.949,14.387,17.990,16.105,19.668,23.163,10.835,11.284,9.954,9.332,13.059,17.204,10.957,8.721,23.482,9.812,14.706,10.237,10.799,10.686,17.131,9.001,13.264,9.156,14.054,17.198,9.262,8.857,7.879,7.526,8.281,10.755,8.381,8.755,17.981,7.336,12.551,6.955,15.630,6.283,11.949,7.186,7.733,10.228,21.891,7.930,36.798,14.500,24.197,10.719,5.712,6.548,18.009,21.677,4.561,4.075,4.452,21.064,20.167,13.393,9.018,22.478,4.685,5.419,3.917,8.955,12.954,11.319,25.657,2.679,13.373,8.918,7.768,7.048,12.451,25.605,2.581,11.879,3.176,21.781,23.863,30.510,2.979,3.201,4.548,35.104,6.147,0.000,23.748,20.502,18.699,5.678,22.167,20.573,33.503,36.842,34.866,6.309,5.168,23.811,10.388,11.088,31.952,13.988,14.833,17.271,17.067,30.057,36.345,19.160,25.561,48.504,18.157,41.136,41.764,42.437,24.252,28.937,41.401
node/4394136790,27.612,63.257,50.205,46.399,44.500,44.380,40.123,37.148,38.962,35.353,36.368,35.557,28.760,27.613,26.982,27.181,31.937,28.169,29.016,28.896,26.143,24.939,26.130,23.049,22.582,22.508,27.368,29.518,21.363,28.851,22.649,20.374,24.445,47.276,26.972,46.693,23.397,19.628,48.645,20.506,44.456,29.963,21.084,21.178,24.901,41.808,34.210,29.241,25.804,21.215,35.565,25.569,18.949,20.062,35.502,42.150,21.647,30.345,24.234,28.989,18.856,18.668,23.882,29.000,24.035,38.127,40.557,21.031,46.004,11.187,23.383,26.429,24.274,25.019,37.742,21.673,31.346,23.688,10.645,24.138,22.165,23.428,22.699,24.546,41.601,21.528,20.722,20.710,38.524,41.668,23.428,20.412,21.439,22.030,24.302,27.962,19.615,26.110,42.451,21.081,37.021,23.247,14.150,21.543,19.228,24.890,19.412,27.435,46.361,25.186,55.268,32.971,48.667,35.188,21.203,20.521,36.479,5.912,22.268,23.054,23.713,6.352,7.198,13.022,33.487,40.949,22.267,25.036,21.699,18.859,33.306,12.889,44.127,22.501,33.725,29.270,32.238,27.400,32.803,44.076,23.798,32.231,21.206,7.043,51.816,48.980,20.640,20.099,24.900,53.575,26.499,23.731,0.000,3.831,39.051,27.830,3.554,46.986,51.974,55.313,53.336,26.298,23.796,4.502,29.812,30.512,50.430,33.407,34.252,36.691,36.486,12.401,17.354,38.579,44.980,29.512,36.237,23.480,24.107,24.781,42.332,48.356,34.393
node/5830690815,30.365,66.151,53.100,49.293,47.394,47.275,43.017,40.043,41.856,38.247,39.262,38.452,31.654,30.508,29.876,30.076,34.831,31.064,31.910,31.790,29.037,27.833,29.024,25.943,25.476,25.403,30.263,32.271,24.257,31.604,25.544,23.269,27.197,40.711,29.725,40.128,25.821,22.523,42.080,23.401,37.891,25.868,25.066,23.931,27.654,34.276,29.239,24.030,24.507,21.480,31.538,21.835,19.214,20.326,28.834,38.417,21.375,26.612,20.501,25.256,19.121,21.280,20.149,25.266,20.302,26.394,27.991,19.830,31.675,14.082,19.649,22.696,20.540,21.286,25.067,20.929,27.612,19.954,13.539,20.405,18.431,19.695,18.965,20.813,37.867,17.795,16.989,16.977,34.791,37.935,19.695,16.678,17.706,18.297,20.569,24.229,15.881,22.377,38.718,17.347,33.287,19.514,15.152,17.810,15.494,21.157,15.678,23.702,42.628,21.452,51.535,29.238,44.934,31.455,17.470,16.788,32.746,8.806,18.535,19.321,19.980,9.246,4.952,9.289,29.754,37.215,18.534,21.303,17.966,15.126,29.572,9.156,40.394,18.768,29.991,25.537,28.505,23.667,29.069,40.342,20.064,28.498,17.473,3.310,48.083,45.247,16.907,16.365,21.167,49.841,22.765,19.998,4.133,0.000,35.318,24.097,2.553,43.252,48.240,51.579,49.603,22.564,20.063,4.197,26.079,26.779,46.697,29.674,30.519,32.957,32.753,12.096,16.731,34.846,41.247,28.890,32.504,23.175,23.802,24.476,38.599,44.623,34.088
way/994058707,30.535,62.119,49.068,45.261,43.362,42.735,45.657,42.682,44.495,40.886,37.510,33.911,42.104,38.661,43.956,47.486,52.242,42.248,40.385,37.898,46.448,41.906,40.047,39.684,42.887,40.646,34.517,31.715,41.670,30.200,38.161,38.668,32.132,28.606,29.638,28.023,36.936,38.348,29.976,43.207,25.786,25.137,36.181,31.615,28.540,22.171,19.682,24.130,27.744,31.757,18.000,24.636,31.998,31.857,17.532,27.519,29.730,18.890,25.420,20.834,33.186,34.864,25.074,19.601,23.701,14.262,15.076,29.526,16.597,39.011,23.497,20.223,22.652,22.030,12.787,29.122,18.972,20.739,39.330,22.602,26.978,23.026,23.872,18.737,14.217,21.019,21.305,19.810,11.736,11.745,17.278,19.955,18.500,18.148,16.297,10.030,20.021,10.556,12.517,18.156,10.233,16.368,27.548,17.355,23.868,15.202,19.372,9.600,19.097,13.955,33.057,10.380,21.403,6.977,17.315,18.151,14.268,37.524,16.164,17.435,14.979,36.912,36.014,29.240,7.705,18.737,16.288,14.156,15.520,20.874,5.502,23.237,21.915,14.282,5.920,6.490,7.850,8.709,4.288,21.864,14.614,2.885,14.779,36.405,20.122,26.769,14.897,15.120,11.424,31.363,10.360,15.005,38.372,35.126,0.000,13.685,36.791,9.914,29.762,33.101,31.125,14.871,17.087,38.435,13.395,13.611,16.765,12.665,13.550,14.722,15.784,44.681,50.969,17.877,24.278,63.128,27.516,55.760,56.388,57.061,33.611,27.653,50.759
node/3057780133,23.985,57.301,44.250,40.443,38.544,37.917,40.839,37.864,39.678,36.069,32.692,29.094,37.286,37.310,37.406,40.936,45.692,35.698,31.584,31.348,39.898,35.356,33.497,33.134,36.337,34.097,27.967,26.659,35.120,25.143,31.611,32.119,25.582,26.506,23.088,25.923,30.386,31.798,27.876,36.657,23.687,18.019,29.631,25.066,21.990,20.071,17.872,16.181,19.541,25.207,16.191,17.198,22.980,21.724,14.617,26.988,20.516,13.910,17.982,13.396,23.446,25.547,17.637,12.164,16.263,14.964,17.506,18.707,20.245,25.765,16.559,11.862,15.178,14.556,13.637,19.805,11.534,12.130,26.084,15.127,19.540,15.552,20.028,11.264,16.647,12.410,15.866,11.448,13.570,16.715,9.840,11.149,10.001,9.648,8.859,11.333,10.673,9.333,17.497,9.628,12.067,9.030,18.231,8.575,14.551,7.764,10.025,10.806,21.407,8.508,36.314,14.017,23.713,10.235,8.004,8.840,17.525,24.278,6.853,7.980,5.524,23.666,22.769,15.994,8.534,21.994,6.976,6.451,6.208,11.557,12.470,13.921,25.173,4.971,12.889,8.435,7.285,6.564,11.967,25.122,5.255,11.396,5.468,24.383,23.380,30.026,5.580,5.803,3.128,34.620,3.014,5.688,26.350,23.104,18.215,0.000,24.769,22.705,33.020,36.359,34.382,2.580,7.770,26.413,5.842,6.042,26.150,9.437,10.282,12.720,12.516,32.659,38.947,14.609,21.010,51.106,17.554,43.738,44.365,45.039,23.649,24.386,40.798
way/908382642,30.278,65.922,52.871,49.064,47.166,47.046,42.789,39.814,41.628,38.019,39.033,38.223,31.425,30.279,29.647,29.847,34.603,30.835,31.681,31.561,28.809,27.604,28.796,25.714,25.248,25.174,30.034,32.184,24.028,31.517,25.315,23.040,27.110,43.154,29.638,42.571,26.063,22.294,44.523,23.172,40.334,28.311,23.750,23.844,27.567,36.718,31.682,26.473,26.950,23.881,33.980,24.278,21.615,22.727,31.277,40.860,23.818,29.055,22.944,27.699,21.522,21.334,22.592,27.709,22.745,28.837,30.433,22.273,34.118,13.853,22.092,25.139,22.983,23.729,27.509,23.372,30.055,22.397,13.310,22.848,20.874,22.138,21.409,23.256,40.310,20.238,19.432,19.420,37.233,40.378,22.138,19.121,20.149,20.740,23.012,26.672,18.324,24.820,41.160,19.790,35.730,21.957,16.816,20.253,17.937,23.599,18.121,26.145,45.071,23.895,53.978,31.680,47.377,33.898,19.913,19.231,35.189,8.578,20.978,21.764,22.422,9.017,9.864,11.732,32.197,39.658,20.977,23.746,20.409,17.569,32.015,11.599,42.837,21.211,32.434,27.980,30.948,26.110,31.512,42.785,22.507,30.941,19.916,5.753,50.525,47.690,19.350,18.808,23.610,52.284,25.208,22.441,3.905,2.541,37.761,26.540,0.000,45.695,50.683,54.022,52.046,25.007,22.506,2.116,28.522,29.222,49.140,32.117,32.962,35.400,35.196,10.050,16.502,37.289,43.690,28.661,34.947,21.129,21.756,22.430,41.042,47.066,32.042
node/831025935,41.154,69.237,56.185,52.379,50.480,49.853,54.269,51.386,53.108,49.498,44.627,43.526,51.898,52.504,55.757,62.541,67.297,54.098,46.967,51.741,61.503,53.756,51.897,56.169,57.942,56.792,46.011,40.535,56.726,39.020,53.216,53.724,43.824,29.917,40.986,29.334,51.992,53.404,31.287,58.263,27.089,34.049,51.236,46.671,37.452,26.876,31.641,33.042,36.656,48.791,26.912,33.651,47.584,47.443,26.443,25.290,38.642,27.802,31.596,29.849,48.772,50.791,34.090,28.625,32.716,23.851,22.368,38.541,21.729,48.570,32.409,29.135,31.564,30.942,18.962,35.298,27.995,29.651,48.889,31.513,35.993,31.938,32.784,27.649,21.639,29.931,27.480,25.985,17.912,17.870,23.454,26.131,24.676,24.323,22.472,16.206,26.197,16.732,14.650,24.331,16.409,22.544,33.724,23.530,30.044,21.378,25.548,15.775,15.641,20.130,28.323,18.344,17.947,13.153,23.491,24.327,9.387,47.083,22.340,23.610,21.155,46.471,45.574,38.799,13.880,14.562,22.463,20.331,21.695,27.049,11.677,29.413,17.182,20.457,12.096,12.666,14.025,14.884,10.464,17.130,20.789,9.060,20.955,45.964,10.440,22.035,21.073,21.296,17.600,26.629,16.535,21.180,47.931,44.685,6.176,19.860,46.351,0.000,25.028,28.367,26.391,22.596,24.056,47.995,18.473,18.689,8.238,17.744,18.628,17.802,17.598,54.241,60.529,16.764,15.825,72.688,37.075,65.320,65.947,66.621,42.114,26.540,58.225
node/810206915,45.912,73.995,60.944,57.137,55.238,54.611,59.027,56.144,57.866,54.257,49.385,48.284,56.657,57.262,60.516,60.298,65.054,58.856,51.725,56.500,59.260,58.514,56.655,52.496,55.699,53.459,50.770,45.294,54.482,43.778,50.973,51.481,48.582,34.676,45.744,34.093,49.748,51.160,27.688,56.019,31.847,38.887,48.993,44.428,41.352,31.634,32.494,37.049,40.556,44.569,30.813,38.065,44.810,42.592,30.344,18.981,41.384,31.702,38.850,34.263,44.314,53.628,38.504,33.031,37.131,27.725,26.445,42.955,26.487,55.968,37.427,32.730,34.110,33.488,28.863,38.629,32.402,32.846,57.869,33.936,40.408,34.361,40.895,32.132,26.398,33.125,34.735,33.240,26.334,20.900,30.708,33.385,31.930,31.578,29.726,26.106,33.451,26.632,20.042,31.585,24.831,29.798,41.877,30.785,34.620,28.632,32.802,25.675,15.713,27.385,12.863,22.420,14.580,23.053,31.784,32.327,16.340,56.511,31.410,30.584,30.152,55.899,55.002,48.227,24.625,14.528,32.378,27.585,31.849,37.355,22.680,39.719,8.697,31.987,23.099,25.797,26.051,26.910,23.908,8.492,32.459,23.828,33.241,55.392,13.296,5.692,33.742,34.092,30.396,5.489,30.419,33.977,57.359,54.113,30.800,32.657,55.779,25.079,0.000,4.752,2.106,33.843,36.059,57.423,30.480,30.696,11.634,29.751,30.635,29.809,29.605,63.669,69.957,28.771,22.852,82.115,46.503,74.748,75.375,76.049,52.598,38.547,69.747
